ID_Ponto,Nome,Status,Data,Hora
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-27,19:01:24
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-27,19:49:41
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-27,19:49:41
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-27,19:49:41
6890bcc16899c6001f414dc8,Posto Quality,Charging,2026-03-27,19:49:41
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-27,19:49:41
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-27,20:22:38
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-27,20:22:38
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-27,20:22:38
6890bcc16899c6001f414dc8,Posto Quality,Charging,2026-03-27,20:22:38
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-27,20:22:38
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-27,20:52:39
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-27,20:52:39
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-27,20:52:39
6890bcc16899c6001f414dc8,Posto Quality,Charging,2026-03-27,20:52:39
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-27,20:52:39
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-27,23:00:22
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-27,23:00:22
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-27,23:00:22
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-27,23:00:22
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-27,23:00:22
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,01:27:38
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,01:27:38
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,01:27:38
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,01:27:38
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,01:27:38
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,02:42:10
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,02:42:10
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,02:42:10
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,02:42:10
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,02:42:10
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,03:40:14
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,03:40:14
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,03:40:14
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,03:40:14
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,03:40:14
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,04:35:00
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,04:35:00
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,04:35:00
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,04:35:00
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,04:35:00
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,05:05:39
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,05:05:39
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,05:05:39
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,05:05:39
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,05:05:39
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,05:56:23
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-28,05:56:23
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,05:56:23
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,05:56:23
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-28,05:56:23
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,06:48:44
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,06:48:44
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,06:48:44
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,06:48:44
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,06:48:44
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,07:19:24
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,07:19:24
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,07:19:24
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,07:19:24
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,07:19:24
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,07:56:21
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-28,07:56:21
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,07:56:21
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,07:56:21
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-28,07:56:21
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,08:35:42
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-28,08:35:42
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,08:35:42
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,08:35:42
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,08:35:42
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,08:57:33
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Finishing,2026-03-28,08:57:33
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,08:57:33
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,08:57:33
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,08:57:33
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,10:14:59
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,10:14:59
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,10:14:59
6890bcc16899c6001f414dc8,Posto Quality,Charging,2026-03-28,10:14:59
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,10:14:59
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Finishing,2026-03-28,11:00:20
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,11:00:20
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,11:00:20
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,11:00:20
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,11:00:20
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,11:46:34
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,11:46:34
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,11:46:34
6890bcc16899c6001f414dc8,Posto Quality,Charging,2026-03-28,11:46:34
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,11:46:34
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,12:17:49
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,12:17:49
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-28,12:17:49
6890bcc16899c6001f414dc8,Posto Quality,Charging,2026-03-28,12:17:49
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,12:17:49
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,12:50:42
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,12:50:42
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,12:50:42
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,12:50:42
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,12:50:42
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,13:25:09
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,13:25:09
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,13:25:09
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,13:25:09
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,13:25:09
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Finishing,2026-03-28,14:01:48
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,14:01:48
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,14:01:48
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,14:01:48
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-28,14:01:48
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,14:41:10
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-28,14:41:10
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,14:41:10
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,14:41:10
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-28,14:41:10
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,15:02:12
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-28,15:02:12
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,15:02:12
6890bcc16899c6001f414dc8,Posto Quality,Charging,2026-03-28,15:02:12
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,15:02:12
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,15:58:09
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-28,15:58:09
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,15:58:09
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,15:58:09
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-28,15:58:09
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,16:38:16
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-28,16:38:16
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,16:38:16
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,16:38:16
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,16:38:16
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,16:59:23
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,16:59:23
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,16:59:23
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,16:59:23
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-28,16:59:23
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,17:45:22
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,17:45:22
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,17:45:22
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,17:45:22
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,17:45:22
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,18:16:41
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,18:16:41
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,18:16:41
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,18:16:41
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,18:16:41
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,18:49:06
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,18:49:06
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,18:49:06
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,18:49:06
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,18:49:06
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-28,19:16:57
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,19:16:57
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,19:16:57
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,19:16:57
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,19:16:57
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,19:51:43
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,19:51:43
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-28,19:51:43
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,19:51:43
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,19:51:43
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,20:27:17
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,20:27:17
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-28,20:27:17
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,20:27:17
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,20:27:17
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-28,20:57:20
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-28,20:57:20
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-28,20:57:20
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-28,20:57:20
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-28,20:57:20
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,00:29:42
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,00:29:42
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,00:29:42
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,00:29:42
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,00:29:42
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,02:26:21
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,02:26:21
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,02:26:21
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,02:26:21
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,02:26:21
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,03:43:58
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,03:43:58
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,03:43:58
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,03:43:58
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,03:43:58
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-29,04:41:25
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,04:41:25
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,04:41:25
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,04:41:25
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,04:41:25
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,05:23:51
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,05:23:51
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,05:23:51
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,05:23:51
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,05:23:51
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,06:05:37
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-29,06:05:37
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,06:05:37
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,06:05:37
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,06:05:37
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,06:52:24
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Finishing,2026-03-29,06:52:24
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-29,06:52:24
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,06:52:24
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-29,06:52:24
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,07:31:38
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,07:31:38
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-29,07:31:38
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,07:31:38
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-29,07:31:38
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,08:03:18
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,08:03:18
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,08:03:18
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,08:03:18
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-29,08:03:18
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,08:40:34
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,08:40:34
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,08:40:34
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,08:40:34
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,08:40:34
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,09:01:44
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,09:01:44
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,09:01:44
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,09:01:44
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,09:01:44
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-29,10:18:11
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,10:18:11
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,10:18:11
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,10:18:11
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,10:18:11
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Finishing,2026-03-29,11:03:12
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Charging,2026-03-29,11:03:12
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-29,11:03:12
6890bcc16899c6001f414dc8,Posto Quality,Charging,2026-03-29,11:03:12
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-29,11:03:12
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Finishing,2026-03-29,11:50:50
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,11:50:50
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-29,11:50:50
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,11:50:50
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Charging,2026-03-29,11:50:50
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Finishing,2026-03-29,12:25:09
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,12:25:09
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,12:25:09
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,12:25:09
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,12:25:09
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Finishing,2026-03-29,12:56:21
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,12:56:21
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,12:56:21
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,12:56:21
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,12:56:21
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-29,13:44:39
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,13:44:39
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-29,13:44:39
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,13:44:39
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,13:44:39
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,14:17:45
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,14:17:45
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-29,14:17:45
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,14:17:45
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,14:17:45
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Available,2026-03-29,14:53:12
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,14:53:12
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Charging,2026-03-29,14:53:12
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,14:53:12
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,14:53:12
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Preparing,2026-03-29,15:42:08
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,15:42:08
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,15:42:08
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,15:42:08
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,15:42:08
670eb3214acdfd001f675a13,EletroBidu - Posto Equipe Shopping,Charging,2026-03-29,16:21:58
66a25ea61060d800227bc0e3,EletroBidu - CCO MOBY,Available,2026-03-29,16:21:58
67408530fd34cf001fbd6c63,EletroBidu - CCO Zeta Uno,Available,2026-03-29,16:21:58
6890bcc16899c6001f414dc8,Posto Quality,Available,2026-03-29,16:21:58
69173cb53bad44001fc83d83,EletroBidu - CCO WEG DC,Available,2026-03-29,16:21:58
